cz,czname,emp_pooled2010,emp_white2010,emp_black2010,emp_pooled1980,emp_white1980,emp_black1980,emp_pooled1990,emp_white1990,emp_black1990,emp_pooled2000,emp_white2000,emp_black2000,emp_pooled2009,emp_white2009,emp_black2009,frac_coll_pooled2010,frac_coll_white2010,frac_coll_black2010,frac_coll_pooled1980,frac_coll_white1980,frac_coll_black1980,frac_coll_pooled1990,frac_coll_white1990,frac_coll_black1990,frac_coll_pooled2000,frac_coll_white2000,frac_coll_black2000,frac_coll_pooled2009,frac_coll_white2009,frac_coll_black2009,foreign_share1980,foreign_share1990,foreign_share2000,foreign_share2009,gini2010,gini1990,gini2000,hhinc_median_pooled2010,hhinc_median_white2010,hhinc_median_black2010,hhinc_median_pooled1980,hhinc_median_white1980,hhinc_median_black1980,hhinc_median_pooled1990,hhinc_median_white1990,hhinc_median_black1990,hhinc_median_pooled2000,hhinc_median_white2000,hhinc_median_black2000,hhinc_median_pooled2009,hhinc_median_white2009,hhinc_median_black2009,percap_inc_pooled2010,percap_inc_white2010,percap_inc_black2010,percap_inc_pooled1980,percap_inc_white1980,percap_inc_black1980,percap_inc_pooled1990,percap_inc_white1990,percap_inc_black1990,percap_inc_pooled2000,percap_inc_white2000,percap_inc_black2000,percap_inc_pooled2009,percap_inc_white2009,percap_inc_black2009,poor_share_pooled2010,poor_share_white2010,poor_share_black2010,poor_share_pooled1980,poor_share_white1980,poor_share_black1980,poor_share_pooled1990,poor_share_white1990,poor_share_black1990,poor_share_pooled2000,poor_share_white2000,poor_share_black2000,poor_share_pooled2009,poor_share_white2009,poor_share_black2009,share_white2010,share_black2010,share_white1980,share_black1980,share_white1990,share_black1990,share_white2000,share_black2000,singlepar_pooled2010,singlepar_white2010,singlepar_black2010,singlepar_pooled1980,singlepar_white1980,singlepar_black1980,singlepar_pooled1990,singlepar_white1990,singlepar_black1990,singlepar_pooled2000,singlepar_white2000,singlepar_black2000,change_emp_white1980_2000,change_emp_white1990_2009,change_emp_white1990_2010,change_emp_black1980_2000,change_emp_black1990_2009,change_emp_black1990_2010,change_emp_pooled1980_2000,change_emp_pooled1990_2009,change_emp_pooled1990_2010,change_frac_coll_white1980_2000,change_frac_coll_white1990_2009,change_frac_coll_white1990_2010,change_frac_coll_black1980_2000,change_frac_coll_black1990_2009,change_frac_coll_black1990_2010,change_frac_coll_pooled1980_2000,change_frac_coll_pooled1990_2009,change_frac_coll_pooled1990_2010,change_hhinc_white1980_2000,change_hhinc_white1990_2009,change_hhinc_white1990_2010,change_hhinc_black1980_2000,change_hhinc_black1990_2009,change_hhinc_black1990_2010,change_hhinc_pooled1980_2000,change_hhinc_pooled1990_2009,change_hhinc_pooled1990_2010,change_percap_inc_white1980_2000,change_percap_inc_white1990_2009,change_percap_inc_white1990_2010,change_percap_inc_black1980_2000,change_percap_inc_black1990_2009,change_percap_inc_black1990_2010,change_poor_share_white1980_2000,change_poor_share_white1990_2009,change_poor_share_white1990_2010,change_poor_share_black1980_2000,change_poor_share_black1990_2009,change_poor_share_black1990_2010,change_share_white1980_2000,change_share_white1990_2010,change_share_black1980_2000,change_share_black1990_2010,change_singlepar_white1980_2000,change_singlepar_white1990_2010,change_singlepar_black1980_2000,change_singlepar_black1990_2010,change_singlepar_pooled1980_2000,change_singlepar_pooled1990_2010,change_foreign_share1980_2000,change_foreign_share1990_2009,change_gini1990_2010,pop_pooled2010,pop_pooled1990,state
37903,Mammoth Lakes,0.74890232,0.75952566,0.94321656,0.70103449,0.71204662,,0.72415918,0.73684371,0.24085431,0.72939008,0.73909259,,0.75971323,0.76927167,0.69066548,0.24595664,0.26764798,0,0.16478175,0.17068781,,0.16940144,0.17537917,0,0.21961792,0.2390057,,0.24569231,0.27145895,0,0.045996033,0.56822097,0.90410697,0.12208851,0.41635424,0.426767587,0.436224205,68493.95903,76122.39896,59134.44444,57449.25241,58724.72935,,67525.40422,68977.32087,,71512.79804,74926.57475,,67925.41786,75367.93098,57272.59309,37715.92585,42084.9321,31123.10468,28260.994,29404.262,,35669.352,37210.1606,8574.39965,38757.34182,42321.14087,,39774.71111,44781.21155,35951.30359,0.1194369,0.094963439,0,0.1062956,0.090482794,,0.11067903,0.093914934,0.36363637,0.12164707,0.10282568,,0.12270933,0.096433103,0,0.77477694,0.004825852,0.90666211,0.001621833,0.88921231,0.004320435,0.81742436,,0.30343863,0.28507224,0.16666667,0.20468955,0.19083242,0,0.24781354,0.22542998,0.23621908,0.29956245,0.28545478,,0.02704593,0.032427985,0.022681983,,0.44981119,0.70236224,0.028355589,0.035554048,0.02474313,0.06831789,0.096079804,0.09226881,,0,0,0.054836169,0.076290868,0.076555207,16201.846,6390.6099,7145.0781,,,,14063.546,400.0137,968.55481,12916.878,7571.0508,4874.7715,,27376.904,22548.705,0.012342883,0.002518169,0.001048501,,-0.36363637,-0.36363637,-0.089237727,-0.11443534,,0.000505417,0.094622366,0.059642259,,-0.23333333,0.094872907,0.055625081,0.85811096,-0.44613248,-0.010413347,32748,28237,6
38000,San Diego,0.68716979,0.69745833,0.63808292,0.68192989,0.68816173,0.67369699,0.73157609,0.75187057,0.68745017,0.6976226,0.72826266,0.66137332,0.69821423,0.71056533,0.63395709,0.34063473,0.35280153,0.21690553,0.20857093,0.22150485,0.11116231,0.25293279,0.27623937,0.1405282,0.29521403,0.33119008,0.16268988,0.34009811,0.35687652,0.21352795,0.12653732,0.3878502,0.78454512,0.2267077,0.452,0.428225603,0.455407382,88129.96796,90374.12481,65601.76324,63248.7619,65411.77638,45271.70822,86081.67764,90292.11433,61755.5294,86095.68719,92342.45821,66563.3238,89336.72357,91994.05827,66326.8468,42919.84915,47172.00936,33159.30393,29431.787,31894.295,19995.867,39867.648,45284.9303,25532.99261,41936.59516,49855.26918,30675.94438,43609.5467,48296.45451,32589.63226,0.12325603,0.11491326,0.18255168,0.11275992,0.092990264,0.20281181,0.11335182,0.084214807,0.21256888,0.12430135,0.092593081,0.18407358,0.11540993,0.10558064,0.1872994,0.64014268,0.051113732,0.81317466,0.056101311,0.74949718,0.063773014,0.66522747,0.057387911,0.27741933,0.24939793,0.48014307,0.2352545,0.22128361,0.44192454,0.24966791,0.2262709,0.45760193,0.26738811,0.24388063,0.46348688,0.040100932,-0.041305244,-0.054412246,-0.012323678,-0.053493083,-0.049367249,0.015692711,-0.033361852,-0.044406295,0.10968523,0.080637157,0.076562166,0.051527567,0.072999746,0.076377332,0.0866431,0.087165326,0.087701946,26930.682,1701.944,82.010483,21291.615,4571.3174,3846.2339,22846.926,3255.0459,2048.2903,17960.975,3011.5242,1887.0791,10680.077,7056.6396,7626.3115,-0.000397183,0.021365836,0.030698456,-0.018738225,-0.025269479,-0.030017197,-0.14794719,-0.1093545,0.0012866,-0.012659281,0.022597015,0.023127034,0.021562338,0.022541136,0.032133609,0.027751416,0.6580078,-0.1611425,0.023774397,3095313,2498016,6
38100,Yuma,0.57125366,0.5844118,0.41341218,0.60728216,0.62978637,0.64558697,0.59510642,0.61166471,0.62762409,0.52006775,0.55606174,0.38496166,0.57811588,0.59279376,0.42517024,0.12775151,0.13722359,0.11929844,0.10290553,0.12739009,0.068146393,0.11349396,0.13012946,0.1080995,0.11144926,0.13750921,0.08835502,0.12477498,0.13437207,0.090767667,0.197577,0.3865703,0.722031,0.27997419,0.444266826,0.439974393,0.449697589,55300.24009,55710.9183,66893.5256,52097.80249,56717.17513,31827.60827,56737.53805,59264.09654,43705.53345,58603.95969,63520.23266,57605.61005,54356.67773,54703.73675,57093.81685,24429.62037,26213.69347,21555.55214,21224.08,25339.311,17498.447,24244.955,27368.58044,20721.48266,25754.23922,30582.64908,24373.65743,24449.19522,26262.78216,19531.5812,0.21156123,0.20147453,0.21396314,0.15646446,0.11171744,0.26845732,0.21681793,0.19244719,0.21728486,0.20780547,0.16805676,0.22546425,0.20508857,0.19554473,0.25429904,0.65038514,0.026090046,0.67232776,0.02596949,0.71729958,0.026461916,0.59540647,0.030191923,0.32708022,0.30124494,0.39667553,0.16187949,0.1517254,0.2860851,0.23873502,0.2265408,0.36667433,0.27619937,0.26253021,0.41354963,-0.07372462,-0.018870929,-0.027252913,-0.2606253,-0.20245387,-0.21421194,-0.087214448,-0.016990487,-0.023852712,0.010119137,0.00424261,0.007094135,0.020208627,-0.017331831,0.011198946,0.008543731,0.011281018,0.014257553,6803.0576,-4560.3599,-3553.1782,25778.002,13388.283,23187.992,6506.1572,-2380.8604,-1437.298,5243.3389,-1105.7982,-1154.887,6875.209,-1189.9014,834.0694,0.056339312,0.003097548,0.009027341,-0.042993072,0.037014175,-0.003321728,-0.076921262,-0.066914402,0.004222431,-0.00037187,0.1108048,0.074704133,0.12746452,0.03000121,0.11431986,0.088345185,0.524454,-0.10659613,0.004292433,370279,216198,4
38200,Santa Barbara,0.66143531,0.6773904,0.49025586,0.63811862,0.64600575,0.48675632,0.69554669,0.71404773,0.48263779,0.66434538,0.67863226,0.45837769,0.66543722,0.67892128,0.51406431,0.30832571,0.33084688,0.17915395,0.22423102,0.23831458,0.10430247,0.25200796,0.27383775,0.14681099,0.28365675,0.31488431,0.13291043,0.3076348,0.33314756,0.18371466,0.096020646,0.5122788,0.83544046,0.17303208,0.467617969,0.444933776,0.465719396,82477.5485,84951.05675,78476.08387,61878.54701,63210.79762,49605.1719,83381.82038,86312.29256,65755.7352,82362.5232,86649.22307,65694.06755,82199.18293,84663.0238,78554.73033,41576.88078,45449.69787,28994.57217,29129.996,30886.535,17063.787,40334.176,44539.37816,26328.04569,41330.59274,46632.16904,33583.64325,41664.99501,45561.49086,27522.81058,0.13797897,0.12311197,0.17522618,0.11796355,0.10792853,0.16114229,0.12844495,0.10611447,0.22034538,0.13747326,0.11608411,0.19946671,0.13716649,0.12544633,0.15658273,0.74669451,0.020277232,0.85798055,0.022714186,0.81866771,0.027455125,0.77338761,0.021957457,0.27673772,0.26841602,0.397787,0.20372507,0.19921033,0.32983023,0.22903001,0.2193481,0.40727466,0.25186035,0.24898607,0.37650999,0.03262651,-0.035126444,-0.0366573,-0.02837863,0.031426508,0.007618063,0.026226761,-0.030109501,-0.034111377,0.076569706,0.05930981,0.057009142,0.028607966,0.036903672,0.032342959,0.059425734,0.055626862,0.056317765,23438.424,-1649.2689,-1361.236,16088.896,12798.995,12720.349,20483.977,-1182.6376,-904.27179,15745.634,1022.1127,910.3197,16519.855,1194.7649,2666.5264,0.00815558,0.019331861,0.016997499,0.038324419,-0.063762642,-0.045119196,-0.084592909,-0.071973212,-0.000756729,-0.007177893,0.049775738,0.049067926,0.046679765,-0.00948767,0.048135266,0.047707696,0.73941982,-0.33924672,0.022684194,693532,586770,6
38300,Los Angeles,0.66360599,0.67810065,0.61778247,0.67665809,0.69095612,0.61925787,0.701693,0.72683918,0.6392951,0.63676119,0.67443812,0.59574485,0.67280889,0.68813407,0.62245136,0.27833477,0.30029258,0.24280237,0.17759411,0.1880198,0.12628883,0.21354423,0.23468685,0.15995641,0.23785943,0.27075329,0.19198173,0.27327234,0.29866824,0.24291065,0.16895659,0.43517846,0.70000768,0.30372432,0.465962886,0.445056538,0.471973686,83758.25689,90059.7229,70756.12975,67877.80865,71537.91886,50800.02254,90631.65941,96636.66224,71812.91245,83951.47544,92375.00829,68139.3254,84472.70419,91030.49173,69729.60696,38655.49244,46040.81876,35363.10856,30497.58,33848.766,21613.818,40083.801,47724.61541,30574.23734,38434.93977,48318.00804,32611.27656,38998.0405,46642.62529,34996.50716,0.14053093,0.12024416,0.18013889,0.11555142,0.088960908,0.20698066,0.12835041,0.094821259,0.18477973,0.15469196,0.11627028,0.20949508,0.13597821,0.11585213,0.18243642,0.55137348,0.069157399,0.75263071,0.082592696,0.66140592,0.080300778,0.5593949,0.074690968,0.29232335,0.260333,0.55191845,0.22953197,0.20694458,0.43060201,0.24490745,0.21771121,0.47739831,0.27362111,0.24481723,0.53579646,-0.016517958,-0.038705096,-0.048738547,-0.02349453,-0.016843732,-0.021512613,-0.039896943,-0.028884107,-0.038086984,0.08273349,0.063981391,0.065605715,0.065652505,0.08295425,0.082845964,0.060265318,0.059728093,0.064790525,20837.09,-5606.1704,-6576.9395,17320.219,-2083.3054,-1056.7827,16073.667,-6158.9551,-6873.4023,14469.241,-1081.9901,-1683.7966,10992.969,4422.27,4788.8711,0.027309371,0.021030873,0.025422897,0.002652831,-0.002343298,-0.004640845,-0.19323578,-0.11003244,-0.00790173,-0.011143377,0.037872646,0.042621788,0.10519443,0.074520156,0.044089139,0.047415897,0.5310511,-0.13145411,0.020906348,17897495,14545373,4
38401,Lewiston,0.67303938,0.68159431,0.76361614,0.61800122,0.61806852,0.91935486,0.66376007,0.67269188,0.78100979,0.67938262,0.68747067,,0.67075348,0.68195325,0.62515956,0.16659704,0.17009185,0.55092007,0.12390412,0.12409209,0,0.13821752,0.13926187,0.24141145,0.17183733,0.1728138,,0.171404,0.17339954,0.45374334,0.014438608,0.47027668,0.98371065,0.019213552,0.424315952,0.414030486,0.418214142,57835.47865,58934.56072,,57523.72348,58197.67719,25420.04198,58603.41954,59193.82049,71696.32693,61820.38311,62460.36671,,57456.27369,58228.02319,33731.53344,31355.11158,32360.13045,15560.04601,24700.543,25030.303,10807.678,28639.869,29222.42816,19868.37658,31465.86718,32293.50288,,30960.80529,31848.84513,16675.20902,0.13650163,0.12997776,0.41553712,0.12533109,0.11858329,0.34020618,0.1413548,0.13327731,0.27137721,0.13823406,0.13058643,,0.15020004,0.14400446,0.30542466,0.92183405,0.003070249,0.96604818,0.001455737,0.95673931,0.001339622,0.93397504,0.002806736,0.33863342,0.32754439,0.66666669,0.17874451,0.17304979,0.125,0.22915994,0.22067957,0.33918324,0.28619173,0.27673894,0.2,0.069402151,0.009261342,0.008902418,,0.034722269,0.15876734,0.061381429,0.006993373,0.009279269,0.048721712,0.03413767,0.030829979,,0.35430196,0.50676721,0.04793321,0.033186484,0.028379519,4262.6895,-965.79736,-259.2598,,-66121.938,,4296.6597,-1147.1459,-767.94092,7263.2007,2626.417,3137.7024,,-8585.8213,-8068.1016,0.012003146,0.01072714,-0.003299562,,0.21486443,0.2375377,-0.032073162,-0.034905262,0.001211312,0.001806293,0.10368915,0.10686482,0.075000003,0.52380955,0.10744723,0.10947348,0.96927208,-0.45106316,0.010285466,92003,79411,16
38402,Pullman,0.6172874,0.62720853,0.40601492,0.56784523,0.57144576,0.40550643,0.61125964,0.62055951,0.30981025,0.63232499,0.64405018,0.57905543,0.61153758,0.61961108,0.41040248,0.4480665,0.43744802,0.61849111,0.334573,0.32673734,0.53890228,0.39458728,0.37997216,0.67338437,0.42619851,0.41091189,0.5826087,0.43548736,0.42311379,0.62959033,0.041661371,0.47236678,0.93916434,0.065883949,0.47672402,0.443233116,0.463305163,51210.77612,54449.34831,20106.05725,52021.83206,52994.28625,26203.4439,54365.71644,55671.48523,16062.44423,55619.73815,58170.00268,29071.72236,48678.3646,51127.97496,22607.9146,27717.03516,29005.64794,16060.64417,23392.047,23764.188,13520.294,26456.051,27055.13475,10027.45607,29161.04233,30239.69208,17333.64633,26773.30575,27707.02895,18772.92631,0.24777327,0.22494817,0.55519921,0.16391163,0.15557605,0.31907246,0.21559447,0.20349744,0.49962243,0.21487862,0.20094931,0.35315984,0.26215366,0.24547765,0.48029229,0.88368529,0.012617458,0.95441961,0.009001584,0.93815833,0.009420686,0.90784127,0.010946509,0.23841044,0.23707961,0.37814945,0.12488656,0.12370753,0.25788233,0.17939694,0.18045567,0.23732053,0.21560399,0.21275084,0.35057592,0.072604425,-0.000948414,0.006649033,0.12291509,0.10059223,0.096204653,0.06447982,0.000277945,0.006027761,0.084174529,0.04314163,0.057475876,-0.018455148,-0.04379401,-0.054893233,0.091625489,0.040900085,0.053479228,5175.7163,-4543.5103,-1222.1368,6935.0254,6545.4702,4043.613,3597.906,-5687.3516,-3154.9404,6475.5039,651.89417,1950.5132,4263.123,8745.4697,6033.188,0.045373265,0.041980196,0.021450724,-0.12574834,-0.019330142,0.055576775,-0.046578333,-0.054473065,0.001944926,0.003196772,0.089043312,0.056623936,0.092693597,0.14082891,0.090717435,0.059013493,0.89750296,-0.40648285,0.033490904,82020,69392,16
38501,Moses Lake,0.65516943,0.66889405,0.46471027,0.63339591,0.63735837,0.41873279,0.67467797,0.68822968,0.65547407,0.63551015,0.6532467,0.54098362,0.65429425,0.66392875,0.43478534,0.1419888,0.1695091,0.12520625,0.11789051,0.12492719,0.030701755,0.11968111,0.13102686,0.083165094,0.13460553,0.1547865,0.094629154,0.13565977,0.16455847,0.1199999,0.050622344,0.50819743,0.81870753,0.17621864,0.424257132,0.419949394,0.417794312,59070.78999,63096.57829,38788.64483,57209.54522,58525.73582,26027.58903,55929.3226,57650.22658,36106.44608,64092.15637,66494.33771,46873.64787,59261.78735,64709.96403,57897.04251,26827.51282,31080.63115,17498.69555,22977.289,23962.822,11791.202,25380.039,27603.9775,20043.96068,27034.6015,30248.90002,24862.69744,26742.68216,30662.92544,20854.04048,0.21202017,0.17207001,0.29384363,0.143179,0.13186477,0.43068391,0.19263919,0.16398758,0.34878236,0.17541312,0.14073239,0.24930748,0.19379014,0.15414502,0.35405076,0.71057212,0.010202021,0.8924728,0.009669238,0.8254984,0.009454441,0.74555403,0.009933332,0.30426022,0.28970143,0.48010468,0.14941159,0.14728825,0.2274508,0.21305749,0.20364106,0.40277743,0.24432935,0.23505934,0.52173913,0.015888344,-0.024300924,-0.019335581,0.12225083,-0.22068872,-0.19076377,0.002114194,-0.020383697,-0.019508531,0.029859304,0.033531614,0.038482234,0.063927397,0.03683481,0.042041149,0.016715016,0.015978666,0.022307681,7968.6021,7059.7373,5446.3521,21198.48,21790.596,2682.1985,6882.6113,3332.4648,3141.4675,6286.0781,3058.948,3476.6538,13071.495,810.07977,-2545.2651,0.00886762,-0.009842563,0.008082428,-0.18137643,0.005268396,-0.054938711,-0.14691874,-0.11492629,-0.001175031,0.00074758,0.08777108,0.08606036,0.24722931,0.077327266,0.094917759,0.091202728,0.76808518,-0.33197877,0.004307738,107848,68361,53
38502,Wenatchee,0.70343786,0.70431465,0.55698782,0.65108383,0.65129542,0.66666669,0.70788193,0.71507031,0.46976659,0.67841601,0.70030046,,0.70032591,0.7059443,0.58034056,0.21126001,0.22433418,0.35528371,0.13845958,0.14004582,0,0.15682659,0.16330989,0.20902191,0.19858465,0.21705207,,0.21780746,0.23130846,0.20238483,0.039289892,0.54539961,0.86871672,0.12208958,0.420250407,0.420560442,0.441550414,68031.91632,70750.61963,81999.64598,58308.23844,59162.30121,9239.954168,62156.87121,63704.95375,38148.72875,69006.6864,72204.31378,,66967.48072,69873.03814,58104.66139,33060.28509,35745.39981,22381.79491,26871.133,27186.033,,30400.939,31737.04976,26560.67383,33870.48164,37224.33368,,32734.65451,35346.34413,24513.87183,0.12467439,0.1043131,0.13210583,0.11343638,0.1062886,0.47058824,0.14186567,0.12441933,0.29232222,0.13135743,0.10220507,,0.12728611,0.10555805,0.14371455,0.79415643,0.003283404,0.97082096,0.000993237,0.92639899,0.001597371,0.83993822,0.002765652,0.29474738,0.2892426,0.33464444,0.16793574,0.16650897,0.44065863,0.22774336,0.22644152,0.5366264,0.24581543,0.24922971,0.44644013,0.049004991,-0.009126016,-0.010755625,,0.11057396,0.087221213,0.027332233,-0.007556033,-0.004444026,0.077006258,0.067998588,0.061024304,,-0.006637071,0.1462618,0.060125064,0.060980875,0.05443342,13042.013,6168.0845,7045.666,,19955.934,43850.918,10698.448,4810.6099,5875.0454,10038.3,3609.2944,4008.3501,,-2046.8021,-4178.8789,-0.004083542,-0.018861275,-0.02010623,,-0.14860769,-0.16021641,-0.13088275,-0.13224255,0.001772415,0.001686032,0.082720742,0.062801085,0.005781511,-0.20198198,0.077879675,0.06700401,0.82942683,-0.42331004,-0.000310035,110884,78455,53
38601,Spokane,0.68181354,0.69099605,0.58810157,0.6118232,0.61416757,0.62611181,0.6804958,0.68600386,0.50432545,0.68935257,0.69612288,0.57483315,0.68538219,0.69449896,0.5750618,0.25776702,0.26030555,0.19905595,0.16213074,0.16303316,0.2225928,0.18712606,0.18887915,0.14212221,0.22493064,0.2284645,0.14768884,0.24955104,0.25190425,0.16549447,0.032174602,0.46561864,0.96309203,0.03952257,0.438369087,0.423463905,0.430938013,64639.21857,65866.12912,32130.22935,57328.57497,57700.8726,33667.64612,62017.70145,62682.75654,49802.12482,67288.21984,68237.34401,54832.56462,64409.90548,65488.76613,37097.39877,34530.72627,35801.24839,25626.1279,25282.666,25589.076,16546.416,30518.344,31054.55376,18683.55562,34302.4064,35308.64045,23249.32934,34315.34553,35520.57005,23234.9794,0.13710858,0.12512441,0.3472105,0.11938235,0.11491537,0.21534173,0.13618411,0.13047145,0.3031776,0.12301698,0.11423254,0.27130681,0.13398807,0.12480768,0.22268474,0.90965986,0.012180879,0.96366787,0.009040013,0.95707726,0.009758513,0.92821777,0.01236558,0.32611626,0.3164275,0.45130208,0.18984488,0.1866595,0.21301256,0.25171813,0.24693878,0.32080838,0.28923452,0.28176376,0.42406112,0.081955321,0.008495088,0.004992189,-0.053637862,0.073522389,0.086914577,0.077529393,0.004886346,0.001317746,0.065431342,0.063025095,0.071426392,0.030585602,0.027845388,0.062314004,0.062799901,0.062424991,0.070640989,10536.471,2806.0095,3183.3726,13006.89,-12965.762,-19225.967,9959.6445,2392.2041,2621.5171,9719.5645,4466.0161,4746.6948,3649.0911,4208.9106,6731.1772,-0.000682829,-0.005663781,-0.005347053,0.023338333,-0.088988528,0.039722949,-0.035450079,-0.047417358,0.002761358,0.002422365,0.09510427,0.069488704,0.19611293,0.11355555,0.09938965,0.074398115,0.93091744,-0.42609605,0.014905182,696213,497428,16
38602,Colville,0.59020585,0.59889781,0.45360845,0.57822376,0.58251333,0.77260441,0.62848353,0.6426518,0.62938023,0.5993619,0.61589426,,0.59623945,0.60652167,0.32698137,0.18368509,0.19222598,0.42133635,0.11835416,0.12296952,0.060606062,0.12053892,0.12737852,0,0.15459657,0.16499123,,0.17744091,0.18641113,0.33469957,0.030171342,0.57396013,0.94188249,0.055959418,0.437205397,0.427056463,0.435337535,56475.48132,58164.4157,49519.5707,53124.03868,53492.5299,67744.86604,55768.66609,57117.6464,55036.9608,58883.67679,60703.5018,,56627.3197,58016.83837,50242.23138,29004.76938,31084.91146,35671.51645,22333.961,22936.361,16918.713,25625.262,26764.01449,16647.0806,28160.14703,30519.33905,,27983.26011,29992.13122,26179.36373,0.17489576,0.15663418,0.11618482,0.15296948,0.13996094,0.58364922,0.19585401,0.17590599,0.22233438,0.18534008,0.16016206,,0.17356192,0.15537515,0.10904929,0.8166256,0.003573284,0.90184736,0.001311538,0.87572253,0.001945295,0.82519931,0.002763159,0.34175044,0.30646649,0.478542,0.16623867,0.14824957,0.3648051,0.24417442,0.21284686,0.32566857,0.29554653,0.26839769,0.19942041,0.033380941,-0.036130123,-0.043754008,,-0.30239886,-0.17577179,0.02113813,-0.03224412,-0.038277704,0.042021703,0.059032608,0.064847447,,0.28045949,0.37415951,0.036242403,0.056901999,0.063146174,7210.9717,899.19196,1046.7694,,37952.574,37229.914,5759.6377,858.6535,706.81525,7582.9771,3228.1167,4320.897,,10898.771,19024.438,0.020201113,-0.02053084,-0.01927181,,-0.11328509,-0.10614955,-0.076648027,-0.05909694,0.00179365,0.001627988,0.12014811,0.093619645,-0.16538468,0.16708618,0.12930785,0.09757603,0.91171116,-0.51800066,0.010148934,92202,70593,53
38700,Longview,0.62410349,0.63143021,0.44540679,0.61563718,0.61911076,0.42683455,0.65122318,0.65470588,0.39142627,0.65918124,0.66917324,0.57489878,0.63075721,0.6347928,0.33971199,0.15948136,0.16138397,0.15851368,0.10992782,0.10994601,0.06759759,0.12045503,0.12156885,0.09923432,0.14242181,0.14523685,0.17727272,0.15783174,0.16049381,0.072065227,0.033852499,0.54807836,0.9590019,0.048489671,0.427611835,0.413811947,0.420388867,60687.30566,61747.27534,49321.21587,63621.75264,63886.56251,42013.69225,62064.16103,62456.58031,48559.23616,67237.06278,67923.18239,50204.64934,61353.4344,62304.17913,29859.52443,32122.52475,33596.35899,19604.87299,27843.461,28231.709,14544.019,30016.029,30650.48877,16584.70129,33098.94167,34314.37365,24509.65884,32062.35888,33329.89461,11936.86805,0.15947616,0.14661014,0.38711298,0.1085824,0.10315237,0.23166178,0.14703934,0.13839853,0.34979761,0.14413157,0.13116802,0.33160621,0.15280494,0.14051871,0.57204211,0.88011312,0.007221778,0.96199846,0.002469559,0.9506194,0.002910506,0.90889484,0.004578328,0.37504652,0.36590526,0.46015546,0.19060846,0.18734646,0.3492662,0.26073942,0.25487399,0.41222292,0.3211135,0.31578696,0.48638755,0.050062448,-0.019913098,-0.023275686,0.13900134,-0.040517367,0.065177426,0.043544058,-0.020465959,-0.027119713,0.035290856,0.038924955,0.039815124,0.023426563,-0.028994864,0.057453584,0.032493997,0.037376717,0.039026339,4036.6199,-152.40123,-709.30499,4426.3892,-18136.334,2643.365,3615.3101,-710.72662,-1376.8553,6082.665,2679.4058,2945.8704,6100.0024,-4222.4443,3445.5608,0.028015645,0.002120172,0.0082116,0.036524236,0.21580873,0.030879583,-0.053103611,-0.070506237,0.002062878,0.004311273,0.12844048,0.11103127,0.10061394,0.017372647,0.13050504,0.11430709,0.92514944,-0.49958867,0.013799887,237144,201804,41
38801,Portland,0.70805347,0.71650708,0.6297195,0.69673258,0.70081896,0.68289322,0.75162351,0.75732434,0.69866651,0.73780602,0.75083148,0.66403592,0.71531188,0.72399414,0.6276269,0.33681542,0.34653172,0.24940245,0.19759762,0.19857833,0.22952038,0.23366205,0.23614006,0.18925226,0.28931361,0.29819933,0.23348007,0.33200935,0.3413547,0.22136226,0.048452184,0.45269433,0.89087021,0.1221171,0.436878259,0.407867269,0.419217508,79676.88147,81596.15848,61178.50685,70410.90459,71009.12374,61745.41611,77906.69347,78647.25304,71322.67513,86906.5042,88449.11311,70248.35167,80642.76813,82460.96803,59421.66483,41162.14905,44093.85334,29215.54697,30780.623,31374.402,22880.162,37153.641,38272.46913,26120.29786,42914.24019,45727.37035,32598.82618,41318.39924,44124.85806,28029.81589,0.11861706,0.10460298,0.25421599,0.085634306,0.07783252,0.1938826,0.094874822,0.084849335,0.22538213,0.094165318,0.079630971,0.18071488,0.11648446,0.1040458,0.2413781,0.80937791,0.029002402,0.93979144,0.021247109,0.91779608,0.025009431,0.84536916,0.026617615,0.29222378,0.28139675,0.49517813,0.2025373,0.19642092,0.34616429,0.23491561,0.2262208,0.41507328,0.26556751,0.25650615,0.46510065,0.050012555,-0.033330195,-0.040817246,-0.018857293,-0.070200071,-0.070226394,0.041073412,-0.036311649,-0.043570034,0.09962099,0.10521464,0.11039168,0.003959692,0.033264637,0.06145107,0.091715984,0.098347276,0.10315338,17439.99,3813.7148,2948.9053,8765.3369,-11901.01,-10144.168,16495.6,2736.0747,1770.188,14352.967,5852.3892,5821.3843,9718.6641,1909.5181,3095.249,0.001798455,0.019196462,0.019753642,-0.01316772,0.017254986,0.030159842,-0.094422258,-0.1084182,0.005370506,0.003992972,0.060085222,0.055175953,0.11893634,0.08010485,0.063030221,0.057308175,0.84241802,-0.33057722,0.029010991,2126816,1458190,41
